PointOfSale;Product;Date;Stock
121017;18201960870140;2019-06-27;1
121017;18201960870142;2019-07-03;1
121017;18201960870142;2019-08-17;1
121017;18201960870142;2019-08-18;1
121017;18201960870142;2019-08-19;1
121017;18201960870142;2019-08-20;1
121017;18201960870142;2019-08-21;1
121017;18201960870142;2019-08-22;1
121017;18201960870142;2019-07-27;1
121017;18201960870142;2019-07-28;1
121017;18201960870142;2019-07-29;1
121017;18201960870142;2019-07-30;1
121017;18201960870142;2019-07-31;1
121017;18201960870142;2019-08-01;1
121017;18201960870142;2019-08-02;1
121017;18201960870142;2019-08-03;1
121017;18201960870142;2019-08-04;1
121017;18201960870142;2019-08-05;1
121017;18201960870142;2019-08-06;1
121017;18201960870142;2019-08-07;1
121017;18201960870142;2019-08-08;1
121017;18201960870142;2019-08-09;1
121017;18201960870142;2019-08-10;1
121017;18201960870142;2019-08-11;1
121017;18201960870142;2019-08-12;1
121017;18201960870142;2019-08-13;1
121017;18201960870142;2019-08-14;1
121017;18201960870142;2019-08-15;1
121017;18201960870142;2019-08-16;1
121017;18201960870142;2019-07-23;1
121017;18201960870142;2019-07-24;1
121017;18201960870142;2019-07-25;1
121017;18201960870142;2019-07-26;1
121017;18201960870142;2019-06-28;1
121017;18201960870142;2019-06-29;1
121017;18201960870142;2019-06-30;1
121017;18201960870142;2019-07-01;1
121017;18201960870142;2019-07-02;1
121017;18201960870142;2019-07-04;1
121017;18201960870142;2019-07-05;1
121017;18201960870142;2019-07-06;1
121017;18201960870142;2019-07-07;1
121017;18201960870142;2019-07-08;1
121017;18201960870142;2019-07-09;1
121017;18201960870142;2019-07-10;1
121017;18201960870142;2019-07-11;1
121017;18201960870142;2019-07-12;1
121017;18201960870142;2019-07-13;1
121017;18201960870142;2019-07-14;1
121017;18201960870142;2019-07-15;1
121017;18201960870142;2019-07-16;1
121017;18201960870142;2019-07-17;1
121017;18201960870142;2019-07-18;1
121017;18201960870142;2019-07-19;1
121017;18201960870142;2019-07-20;1
121017;18201960870142;2019-07-21;1
121017;18201960870142;2019-07-22;1
121017;18201960870142;2019-06-01;1
121017;18201960870142;2019-06-02;1
121017;18201960870142;2019-06-03;1
121017;18201960870142;2019-06-04;1
121017;18201960870142;2019-06-05;1
121017;18201960870142;2019-06-06;1
121017;18201960870142;2019-06-07;1
121017;18201960870142;2019-06-08;1
121017;18201960870142;2019-06-09;1
121017;18201960870142;2019-06-10;1
121017;18201960870142;2019-06-11;1
121017;18201960870142;2019-06-12;1
121017;18201960870142;2019-06-13;1
121017;18201960870142;2019-06-14;1
121017;18201960870142;2019-06-15;1
121017;18201960870142;2019-06-16;1
121017;18201960870142;2019-06-17;1
121017;18201960870142;2019-06-18;1
121017;18201960870142;2019-06-19;1
121017;18201960870142;2019-06-20;1
121017;18201960870142;2019-06-21;1
121017;18201960870142;2019-06-22;1
121017;18201960870142;2019-06-23;1
121017;18201960870142;2019-06-24;1
121017;18201960870142;2019-06-25;1
121017;18201960870142;2019-06-26;1
121017;18201960870142;2019-06-27;1
121017;18201960870144;2019-07-03;3
121017;18201960870144;2019-08-17;3
121017;18201960870144;2019-08-18;3
121017;18201960870144;2019-08-19;3
121017;18201960870144;2019-08-20;3
121017;18201960870144;2019-08-21;3
121017;18201960870144;2019-08-22;3
121017;18201960870144;2019-07-27;3
121017;18201960870144;2019-07-28;3
121017;18201960870144;2019-07-29;3
121017;18201960870144;2019-07-30;3
121017;18201960870144;2019-07-31;3
121017;18201960870144;2019-08-01;3
121017;18201960870144;2019-08-02;3
121017;18201960870144;2019-08-03;3
121017;18201960870144;2019-08-04;3
121017;18201960870144;2019-08-05;3
121017;18201960870144;2019-08-06;3
121017;18201960870144;2019-08-07;3
121017;18201960870144;2019-08-08;3
121017;18201960870144;2019-08-09;3
121017;18201960870144;2019-08-10;3
121017;18201960870144;2019-08-11;3
121017;18201960870144;2019-08-12;3
121017;18201960870144;2019-08-13;3
121017;18201960870144;2019-08-14;3
121017;18201960870144;2019-08-15;3
121017;18201960870144;2019-08-16;3
121017;18201960870144;2019-07-23;3
121017;18201960870144;2019-07-24;3
121017;18201960870144;2019-07-25;3
121017;18201960870144;2019-07-26;3
121017;18201960870144;2019-06-28;3
121017;18201960870144;2019-06-29;3
121017;18201960870144;2019-06-30;3
121017;18201960870144;2019-07-01;3
121017;18201960870144;2019-07-02;3
121017;18201960870144;2019-07-04;3
121017;18201960870144;2019-07-05;3
121017;18201960870144;2019-07-06;3
121017;18201960870144;2019-07-07;3
121017;18201960870144;2019-07-08;3
121017;18201960870144;2019-07-09;3
121017;18201960870144;2019-07-10;3
121017;18201960870144;2019-07-11;3
121017;18201960870144;2019-07-12;3
121017;18201960870144;2019-07-13;3
121017;18201960870144;2019-07-14;3
121017;18201960870144;2019-07-15;3
121017;18201960870144;2019-07-16;3
121017;18201960870144;2019-07-17;3
121017;18201960870144;2019-07-18;3
121017;18201960870144;2019-07-19;3
121017;18201960870144;2019-07-20;3
121017;18201960870144;2019-07-21;3
121017;18201960870144;2019-07-22;3
121017;18201960870144;2019-06-01;3
121017;18201960870144;2019-06-02;3
121017;18201960870144;2019-06-03;3
121017;18201960870144;2019-06-04;3
121017;18201960870144;2019-06-05;3
121017;18201960870144;2019-06-06;3
121017;18201960870144;2019-06-07;3
121017;18201960870144;2019-06-08;3
121017;18201960870144;2019-06-09;3
121017;18201960870144;2019-06-10;3
121017;18201960870144;2019-06-11;3
121017;18201960870144;2019-06-12;3
121017;18201960870144;2019-06-13;3
121017;18201960870144;2019-06-14;3
121017;18201960870144;2019-06-15;3
121017;18201960870144;2019-06-16;3
121017;18201960870144;2019-06-17;3
121017;18201960870144;2019-06-18;3
121017;18201960870144;2019-06-19;3
121017;18201960870144;2019-06-20;3
121017;18201960870144;2019-06-21;3
121017;18201960870144;2019-06-22;3
121017;18201960870144;2019-06-23;3
121017;18201960870144;2019-06-24;3
121017;18201960870144;2019-06-25;3
121017;18201960870144;2019-06-26;3
121017;18201960870144;2019-06-27;3
121017;18210752470238;2019-07-03;5
121017;18210752470238;2019-08-17;6
121017;18210752470238;2019-08-18;6
121017;18210752470238;2019-08-19;6
121017;18210752470238;2019-08-20;6
121017;18210752470238;2019-08-21;6
121017;18210752470238;2019-08-22;6
121017;18210752470238;2019-07-27;5
121017;18210752470238;2019-07-28;5
121017;18210752470238;2019-07-29;5
121017;18210752470238;2019-07-30;5
121017;18210752470238;2019-07-31;5
121017;18210752470238;2019-08-01;5
121017;18210752470238;2019-08-02;5
121017;18210752470238;2019-08-03;5
121017;18210752470238;2019-08-04;5
121017;18210752470238;2019-08-05;5
121017;18210752470238;2019-08-06;5
121017;18210752470238;2019-08-07;5
121017;18210752470238;2019-08-08;5
121017;18210752470238;2019-08-09;5
121017;18210752470238;2019-08-10;5
121017;18210752470238;2019-08-11;5
121017;18210752470238;2019-08-12;5
121017;18210752470238;2019-08-13;5
121017;18210752470238;2019-08-14;6
121017;18210752470238;2019-08-15;6
121017;18210752470238;2019-08-16;6
121017;18210752470238;2019-07-23;5
121017;18210752470238;2019-07-24;5
121017;18210752470238;2019-07-25;5
121017;18210752470238;2019-07-26;5
121017;18210752470238;2019-06-28;5
121017;18210752470238;2019-06-29;5
121017;18210752470238;2019-06-30;5
121017;18210752470238;2019-07-01;5
121017;18210752470238;2019-07-02;5
121017;18210752470238;2019-07-04;5
121017;18210752470238;2019-07-05;5
121017;18210752470238;2019-07-06;5
121017;18210752470238;2019-07-07;5
121017;18210752470238;2019-07-08;5
121017;18210752470238;2019-07-09;5
121017;18210752470238;2019-07-10;5
121017;18210752470238;2019-07-11;5
121017;18210752470238;2019-07-12;5
121017;18210752470238;2019-07-13;5
121017;18210752470238;2019-07-14;5
121017;18210752470238;2019-07-15;5
121017;18210752470238;2019-07-16;5
121017;18210752470238;2019-07-17;5
121017;18210752470238;2019-07-18;5
121017;18210752470238;2019-07-19;5
121017;18210752470238;2019-07-20;5
121017;18210752470238;2019-07-21;5
121017;18210752470238;2019-07-22;5
121017;18210752470238;2019-06-01;5
121017;18210752470238;2019-06-02;5
121017;18210752470238;2019-06-03;5
121017;18210752470238;2019-06-04;5
121017;18210752470238;2019-06-05;5
121017;18210752470238;2019-06-06;5
121017;18210752470238;2019-06-07;5
121017;18210752470238;2019-06-08;5
121017;18210752470238;2019-06-09;5
121017;18210752470238;2019-06-10;5
121017;18210752470238;2019-06-11;5
121017;18210752470238;2019-06-12;5
121017;18210752470238;2019-06-13;5
121017;18210752470238;2019-06-14;5
121017;18210752470238;2019-06-15;5
121017;18210752470238;2019-06-16;5
121017;18210752470238;2019-06-17;5
121017;18210752470238;2019-06-18;5
121017;18210752470238;2019-06-19;5
121017;18210752470238;2019-06-20;5
121017;18210752470238;2019-06-21;5
121017;18210752470238;2019-06-22;5
121017;18210752470238;2019-06-23;5
121017;18210752470238;2019-06-24;5
121017;18210752470238;2019-06-25;5
121017;18210752470238;2019-06-26;5
121017;18210752470238;2019-06-27;5
121017;18210752470240;2019-07-03;8
121017;18210752470240;2019-08-17;8
121017;18210752470240;2019-08-18;8
121017;18210752470240;2019-08-19;10
121017;18210752470240;2019-08-20;10
121017;18210752470240;2019-08-21;10
121017;18210752470240;2019-08-22;10
121017;18210752470240;2019-07-27;8
121017;18210752470240;2019-07-28;8
121017;18210752470240;2019-07-29;8
121017;18210752470240;2019-07-30;8
121017;18210752470240;2019-07-31;8
121017;18210752470240;2019-08-01;8
121017;18210752470240;2019-08-02;8
121017;18210752470240;2019-08-03;8
121017;18210752470240;2019-08-04;8
121017;18210752470240;2019-08-05;8
121017;18210752470240;2019-08-06;8
121017;18210752470240;2019-08-07;8
121017;18210752470240;2019-08-08;8
121017;18210752470240;2019-08-09;8
121017;18210752470240;2019-08-10;8
121017;18210752470240;2019-08-11;8
121017;18210752470240;2019-08-12;8
121017;18210752470240;2019-08-13;8
121017;18210752470240;2019-08-14;8
121017;18210752470240;2019-08-15;8
121017;18210752470240;2019-08-16;8
121017;18210752470240;2019-07-23;8
121017;18210752470240;2019-07-24;8
121017;18210752470240;2019-07-25;8
121017;18210752470240;2019-07-26;8
121017;18210752470240;2019-06-28;8
121017;18210752470240;2019-06-29;8
121017;18210752470240;2019-06-30;8
121017;18210752470240;2019-07-01;8
121017;18210752470240;2019-07-02;8
121017;18210752470240;2019-07-04;8
121017;18210752470240;2019-07-05;8
121017;18210752470240;2019-07-06;8
121017;18210752470240;2019-07-07;8
121017;18210752470240;2019-07-08;8
121017;18210752470240;2019-07-09;8
121017;18210752470240;2019-07-10;8
121017;18210752470240;2019-07-11;8
121017;18210752470240;2019-07-12;8
121017;18210752470240;2019-07-13;8
121017;18210752470240;2019-07-14;8
121017;18210752470240;2019-07-15;8
121017;18210752470240;2019-07-16;8
121017;18210752470240;2019-07-17;8
121017;18210752470240;2019-07-18;8
121017;18210752470240;2019-07-19;8
121017;18210752470240;2019-07-20;8
121017;18210752470240;2019-07-21;8
121017;18210752470240;2019-07-22;8
121017;18210752470240;2019-06-01;8
121017;18210752470240;2019-06-02;8
121017;18210752470240;2019-06-03;8
121017;18210752470240;2019-06-04;8
121017;18210752470240;2019-06-05;8
121017;18210752470240;2019-06-06;8
121017;18210752470240;2019-06-07;8
121017;18210752470240;2019-06-08;8
121017;18210752470240;2019-06-09;8
121017;18210752470240;2019-06-10;8
121017;18210752470240;2019-06-11;8
121017;18210752470240;2019-06-12;8
121017;18210752470240;2019-06-13;8
121017;18210752470240;2019-06-14;8
121017;18210752470240;2019-06-15;8
121017;18210752470240;2019-06-16;8
121017;18210752470240;2019-06-17;8
121017;18210752470240;2019-06-18;8
121017;18210752470240;2019-06-19;8
121017;18210752470240;2019-06-20;8
121017;18210752470240;2019-06-21;8
121017;18210752470240;2019-06-22;8
121017;18210752470240;2019-06-23;8
121017;18210752470240;2019-06-24;8
121017;18210752470240;2019-06-25;8
121017;18210752470240;2019-06-26;8
121017;18210752470240;2019-06-27;8
121017;18210752470242;2019-07-03;4
121017;18210752470242;2019-08-17;4
121017;18210752470242;2019-08-18;4
121017;18210752470242;2019-08-19;5
121017;18210752470242;2019-08-20;5
121017;18210752470242;2019-08-21;5
121017;18210752470242;2019-08-22;5
121017;18210752470242;2019-07-27;4
121017;18210752470242;2019-07-28;4
121017;18210752470242;2019-07-29;4
121017;18210752470242;2019-07-30;4
